Country,Year,GDP_per_capita
SampleCountry,1962,8476.41045000836
SampleCountry,1961,1985
SampleCountry,1962,7640.40241250516
SampleCountry,1961,1986
SampleCountry,1962,7573.93967597775
SampleCountry,1961,1987
SampleCountry,1962,7850.62789042275
SampleCountry,1961,1988
SampleCountry,1962,7757.55374836822
SampleCountry,1961,1989
SampleCountry,1962,8009.10347642127
SampleCountry,1961,1990
SampleCountry,1962,11341.0939892903
SampleCountry,1961,1991
SampleCountry,1962,14267.5368168757
SampleCountry,1961,1992
SampleCountry,1962,15780.9495122174
SampleCountry,1961,1993
SampleCountry,1962,16424.4301587005
SampleCountry,1961,1994
SampleCountry,1962,20873.7834092719
SampleCountry,1961,1995
SampleCountry,1962,22007.1350964074
SampleCountry,1961,1996
SampleCountry,1962,23297.0460325456
SampleCountry,1961,1997
SampleCountry,1962,18781.9529427137
SampleCountry,1961,1998
SampleCountry,1962,19382.2002150155
SampleCountry,1961,1999
SampleCountry,1962,20712.1798690324
SampleCountry,1961,2000
SampleCountry,1962,23122.9337219116
SampleCountry,1961,2001
SampleCountry,1962,21883.9872666651
SampleCountry,1961,2002
SampleCountry,1962,22365.1837644545
SampleCountry,1961,2003
SampleCountry,1962,22049.9990620261
SampleCountry,1961,2004
SampleCountry,1962,20190.0035636084
SampleCountry,1961,2005
SampleCountry,1962,20571.4787737914
SampleCountry,1961,2006
SampleCountry,1962,22463.5222129968
SampleCountry,1961,2007
SampleCountry,1962,27618.9417740066
SampleCountry,1961,2008
SampleCountry,1962,31425.8208728669
SampleCountry,1961,2009
SampleCountry,1962,32171.793374715
SampleCountry,1961,2010
SampleCountry,1962,33684.7200358552
SampleCountry,1961,2011
SampleCountry,1962,38031.9709472716
SampleCountry,1961,2012
SampleCountry,1962,41095.4063415012
SampleCountry,1961,2013
SampleCountry,1962,37388.4537139699
SampleCountry,1961,2014
SampleCountry,1962,36184.7118698678
SampleCountry,1961,2015
SampleCountry,1962,38851.3881339353
SampleCountry,1961,2016
SampleCountry,1962,35235.7989058242
SampleCountry,1961,2017
SampleCountry,1962,35747.707952689
SampleCountry,1961,2018
SampleCountry,1962,35750.7197500382
SampleCountry,1961,2019
SampleCountry,1962,30387.1293187854
SampleCountry,1961,2020
SampleCountry,1962,31126.3246947273
SampleCountry,1961,2021
SampleCountry,1962,32554.14668453
SampleCountry,1961,2022
SampleCountry,1962,34746.3441392416
SampleCountry,1961,2023
SampleCountry,1962,33812.788724868
SampleCountry,1961,2024
SampleCountry,1962,32091.4866621366
SampleCountry,1961,2025
SampleCountry,1962,36852.5425414951
SampleCountry,1961,2026
SampleCountry,1962,35635.7442204098
SampleCountry,1961,2027
SampleCountry,1962,39003.3160954123
SampleCountry,1961,1964
SampleCountry,1962,423.674098184095
SampleCountry,1961,1965
SampleCountry,1962,447.057273660594
SampleCountry,1961,1966
SampleCountry,1962,458.313997796567
SampleCountry,1961,1967
SampleCountry,1962,480.336499711715
SampleCountry,1961,1968
SampleCountry,1962,514.416511313452
SampleCountry,1961,1969
SampleCountry,1962,549.493560414107
SampleCountry,1961,1970
SampleCountry,1962,612.210363692586
SampleCountry,1961,1971
SampleCountry,1962,633.259680574944
SampleCountry,1961,1972
SampleCountry,1962,591.045817173244
SampleCountry,1961,1973
SampleCountry,1962,642.133421058915
SampleCountry,1961,1974
SampleCountry,1962,747.909399172491
SampleCountry,1961,1975
SampleCountry,1962,808.866506083755
SampleCountry,1961,1976
SampleCountry,1962,970.802906405502
SampleCountry,1961,1977
SampleCountry,1962,971.802513228502
SampleCountry,1961,1978
SampleCountry,1962,1192.98569350958
SampleCountry,1961,1979
SampleCountry,1962,1416.77546764568
SampleCountry,1961,1980
SampleCountry,1962,1449.977882067
SampleCountry,1961,1981
SampleCountry,1962,1569.42127051131
SampleCountry,1961,1982
SampleCountry,1962,1262.40327239465
SampleCountry,1961,1983
SampleCountry,1962,1144.17562986584
SampleCountry,1961,1984
SampleCountry,1962,1248.74484727418
SampleCountry,1961,1985
SampleCountry,1962,1370.41277901541
SampleCountry,1961,1986
SampleCountry,1962,1494.40208283218
SampleCountry,1961,1987
SampleCountry,1962,1619.4784563122
SampleCountry,1961,1988
SampleCountry,1962,1048.13405395534
SampleCountry,1961,1989
SampleCountry,1962,916.872292838674
SampleCountry,1961,1990
SampleCountry,1962,1191.34976782142
SampleCountry,1961,1991
SampleCountry,1962,1410.84598702428
SampleCountry,1961,1992
SampleCountry,1962,1632.01481656159
SampleCountry,1961,1993
SampleCountry,1962,1864.98497550062
SampleCountry,1961,1994
SampleCountry,1962,1929.59891905857
SampleCountry,1961,1995
SampleCountry,1962,1710.30058243722
SampleCountry,1961,1996
SampleCountry,1962,1458.10146892635
SampleCountry,1961,1997
SampleCountry,1962,2220.51518327186
SampleCountry,1961,1998
SampleCountry,1962,2202.85831038471
SampleCountry,1961,1999
SampleCountry,1962,2630.84935382822
SampleCountry,1961,2000
SampleCountry,1962,2928.89692611996
SampleCountry,1961,2001
SampleCountry,1962,3296.91634805083
SampleCountry,1961,2002
SampleCountry,1962,3419.49352868739
SampleCountry,1961,2003
SampleCountry,1962,3431.56813468335
SampleCountry,1961,2004
SampleCountry,1962,3453.09252800226
SampleCountry,1961,2005
SampleCountry,1962,3503.55026688858
SampleCountry,1961,2006
SampleCountry,1962,3680.64551727724
SampleCountry,1961,2007
SampleCountry,1962,3549.70758394618
SampleCountry,1961,2008
SampleCountry,1962,3807.56293124552
SampleCountry,1961,2009
SampleCountry,1962,4184.43974867497
SampleCountry,1961,2010
SampleCountry,1962,4417.00127135363
SampleCountry,1961,2011
SampleCountry,1962,4716.48612542727
SampleCountry,1961,2012
SampleCountry,1962,5029.80095281745
SampleCountry,1961,2013
SampleCountry,1962,4428.38153333557
SampleCountry,1961,2014
SampleCountry,1962,4809.977380312
SampleCountry,1961,2015
SampleCountry,1962,5232.63644918132
SampleCountry,1961,2016
SampleCountry,1962,5340.83333232158
SampleCountry,1961,2017
SampleCountry,1962,5124.21301411137
SampleCountry,1961,2018
SampleCountry,1962,4975.11326954633
SampleCountry,1961,2019
SampleCountry,1962,5062.89556466908
SampleCountry,1961,2020
SampleCountry,1962,5009.79450059092
SampleCountry,1961,2021
SampleCountry,1962,5259.31334136812
SampleCountry,1961,2022
SampleCountry,1962,5578.10346083169
SampleCountry,1961,2023
SampleCountry,1962,5607.24300668501
SampleCountry,1961,2024
SampleCountry,1962,4879.44024631319
SampleCountry,1961,2025
SampleCountry,1962,5165.33780988607
SampleCountry,1961,2026
SampleCountry,1962,6022.15341099999
SampleCountry,1961,2027
SampleCountry,1962,6839.72503886968
SampleCountry,1961,1969
SampleCountry,1962,545.513861689675
SampleCountry,1961,1970
SampleCountry,1962,558.402981092455
SampleCountry,1961,1971
SampleCountry,1962,496.922746235673
SampleCountry,1961,1972
SampleCountry,1962,408.842352820548
SampleCountry,1961,1973
SampleCountry,1962,474.427887073594
SampleCountry,1961,1974
SampleCountry,1962,408.596257509347
SampleCountry,1961,1975
SampleCountry,1962,412.218818849468
SampleCountry,1961,1976
SampleCountry,1962,459.874244108895
SampleCountry,1961,1977
SampleCountry,1962,530.783996638002
SampleCountry,1961,1978
SampleCountry,1962,651.095948462669
SampleCountry,1961,1979
SampleCountry,1962,717.7640972871
SampleCountry,1961,1980
SampleCountry,1962,872.506019353732
SampleCountry,1961,1981
SampleCountry,1962,1038.52230070493
SampleCountry,1961,1982
SampleCountry,1962,1248.90326044987
SampleCountry,1961,1983
SampleCountry,1962,1518.82451343828
SampleCountry,1961,1984
SampleCountry,1962,1750.09801076564
SampleCountry,1961,1985
SampleCountry,1962,1885.14842198943
SampleCountry,1961,1986
SampleCountry,1962,1928.87589643338
SampleCountry,1961,1987
SampleCountry,1962,1939.33654498872
SampleCountry,1961,1988
SampleCountry,1962,1871.09074979987
SampleCountry,1961,1989
SampleCountry,1962,1797.02877146361
SampleCountry,1961,1990
SampleCountry,1962,2200.10278230881
SampleCountry,1961,1991
SampleCountry,1962,2216.87045179385
SampleCountry,1961,1992
SampleCountry,1962,1965.98031813995
SampleCountry,1961,1993
SampleCountry,1962,1260.2518650001
SampleCountry,1961,1994
SampleCountry,1962,1148.59005469899
SampleCountry,1961,1995
SampleCountry,1962,1109.65564611997
SampleCountry,1961,1996
SampleCountry,1962,1286.6347360596
SampleCountry,1961,1997
SampleCountry,1962,1289.4145431007
SampleCountry,1961,1998
SampleCountry,1962,1367.18721776691
SampleCountry,1961,1999
SampleCountry,1962,1415.71151592128
SampleCountry,1961,2000
SampleCountry,1962,1410.17424189419
SampleCountry,1961,2001
SampleCountry,1962,1435.87593846863
SampleCountry,1961,2002
SampleCountry,1962,1532.11380395602
SampleCountry,1961,2003
SampleCountry,1962,1544.58750592979
SampleCountry,1961,2004
SampleCountry,1962,1570.61002940477
SampleCountry,1961,2005
SampleCountry,1962,1632.29454010563
SampleCountry,1961,2006
SampleCountry,1962,1706.26744384401
SampleCountry,1961,2007
SampleCountry,1962,1775.67625581432
SampleCountry,1961,2008
SampleCountry,1962,1940.08641342805
SampleCountry,1961,2009
SampleCountry,1962,2087.87079273635
SampleCountry,1961,2010
SampleCountry,1962,2342.63459574933
SampleCountry,1961,2011
SampleCountry,1962,2506.20599484139
SampleCountry,1961,2012
SampleCountry,1962,3241.6524135556
SampleCountry,1961,2013
SampleCountry,1962,3435.8337590698
SampleCountry,1961,2014
SampleCountry,1962,3718.46571622945
SampleCountry,1961,2015
SampleCountry,1962,3946.85503855525
SampleCountry,1961,2016
SampleCountry,1962,4169.50470054618
SampleCountry,1961,2017
SampleCountry,1962,4311.21916713038
SampleCountry,1961,2018
SampleCountry,1962,4191.18050084986
SampleCountry,1961,2019
SampleCountry,1962,4042.75678097555
SampleCountry,1961,2020
SampleCountry,1962,3986.71677010853
SampleCountry,1961,2021
SampleCountry,1962,4065.61628749384
SampleCountry,1961,2022
SampleCountry,1962,4145.43989673265
SampleCountry,1961,2023
SampleCountry,1962,4170.1144003465
SampleCountry,1961,2024
SampleCountry,1962,4022.0401356135
SampleCountry,1961,2025
SampleCountry,1962,4183.49998326866
SampleCountry,1961,2026
SampleCountry,1962,4332.25159897931
SampleCountry,1961,2027
SampleCountry,1962,4455.50540514568
SampleCountry,1961,1964
SampleCountry,1962,508.702779291773
SampleCountry,1961,1965
SampleCountry,1962,608.864581144951
SampleCountry,1961,1966
SampleCountry,1962,684.565509797705
SampleCountry,1961,1967
SampleCountry,1962,775.592123080162
SampleCountry,1961,1968
SampleCountry,1962,902.867721515126
SampleCountry,1961,1969
SampleCountry,1962,993.732722209078
SampleCountry,1961,1970
SampleCountry,1962,1143.60789652395
SampleCountry,1961,1971
SampleCountry,1962,1326.36103912253
SampleCountry,1961,1972
SampleCountry,1962,1553.27139379996
SampleCountry,1961,1973
SampleCountry,1962,1802.98028061972
SampleCountry,1961,1974
SampleCountry,1962,2100.74807036009
SampleCountry,1961,1975
SampleCountry,1962,2321.39092521418
SampleCountry,1961,1976
SampleCountry,1962,3031.43860570759
SampleCountry,1961,1977
SampleCountry,1962,4061.0133895326
SampleCountry,1961,1978
SampleCountry,1962,4448.31965623627
SampleCountry,1961,1979
SampleCountry,1962,4775.89953559305
SampleCountry,1961,1980
SampleCountry,1962,5310.43140904992
SampleCountry,1961,1981
SampleCountry,1962,6472.7877874079
SampleCountry,1961,1982
SampleCountry,1962,9012.13603523182
SampleCountry,1961,1983
SampleCountry,1962,9301.14831026293
SampleCountry,1961,1984
SampleCountry,1962,9668.74626395709
SampleCountry,1961,1985
SampleCountry,1962,10583.1278908402
SampleCountry,1961,1986
SampleCountry,1962,9779.97490636267
SampleCountry,1961,1987
SampleCountry,1962,10652.0147161768
SampleCountry,1961,1988
SampleCountry,1962,11207.4523524293
SampleCountry,1961,1989
SampleCountry,1962,11809.4603450715
SampleCountry,1961,1990
SampleCountry,1962,17451.8349394142
SampleCountry,1961,1991
SampleCountry,1962,21141.7183951789
SampleCountry,1961,1992
SampleCountry,1962,25499.8811728107
SampleCountry,1961,1993
SampleCountry,1962,25265.9487590208
SampleCountry,1961,1994
SampleCountry,1962,25801.3950393094
SampleCountry,1961,1995
SampleCountry,1962,29428.4289039469
SampleCountry,1961,1996
SampleCountry,1962,31992.7902119161
SampleCountry,1961,1997
SampleCountry,1962,36345.2441262708
SampleCountry,1961,1998
SampleCountry,1962,39933.5150564874
SampleCountry,1961,1999
SampleCountry,1962,44197.6191013908
SampleCountry,1961,2000
SampleCountry,1962,39150.0396308089
SampleCountry,1961,2001
SampleCountry,1962,35638.2319556941
SampleCountry,1961,2002
SampleCountry,1962,32423.7556133801
SampleCountry,1961,2003
SampleCountry,1962,36610.1683163197
SampleCountry,1961,2004
SampleCountry,1962,39169.3595701504
SampleCountry,1961,2005
SampleCountry,1962,34406.1824638092
SampleCountry,1961,2006
SampleCountry,1962,32820.7936433254
SampleCountry,1961,2007
SampleCountry,1962,35387.0374203599
SampleCountry,1961,2008
SampleCountry,1962,38298.9801712303
SampleCountry,1961,2009
SampleCountry,1962,37812.8950199948
SampleCountry,1961,2010
SampleCountry,1962,35991.546002862
SampleCountry,1961,2011
SampleCountry,1962,35779.0245416427
SampleCountry,1961,2012
SampleCountry,1962,39876.3039685725
SampleCountry,1961,2013
SampleCountry,1962,41308.9968370512
SampleCountry,1961,2014
SampleCountry,1962,44968.1562349739
SampleCountry,1961,2015
SampleCountry,1962,48760.0789494211
SampleCountry,1961,2016
SampleCountry,1962,49145.2804308193
SampleCountry,1961,2017
SampleCountry,1962,40898.6478964744
SampleCountry,1961,2018
SampleCountry,1962,38475.3952461838
SampleCountry,1961,2019
SampleCountry,1962,34960.6393843385
SampleCountry,1961,2020
SampleCountry,1962,39375.4731620781
SampleCountry,1961,2021
SampleCountry,1962,38834.0529341227
SampleCountry,1961,2022
SampleCountry,1962,39751.1330982711
SampleCountry,1961,2023
SampleCountry,1962,40415.9567649547
SampleCountry,1961,2024
SampleCountry,1962,40040.7655055923
SampleCountry,1961,2025
SampleCountry,1962,40058.5373276179
SampleCountry,1961,2026
SampleCountry,1962,34017.2718075024
SampleCountry,1961,2027
SampleCountry,1962,33766.5268253808
SampleCountry,1961,1994
SampleCountry,1962,1570.00883112591
SampleCountry,1961,1995
SampleCountry,1962,1442.42455540825
SampleCountry,1961,1996
SampleCountry,1962,1437.59848100913
SampleCountry,1961,1997
SampleCountry,1962,1355.13493859139
SampleCountry,1961,1998
SampleCountry,1962,1246.83633018218
SampleCountry,1961,1999
SampleCountry,1962,1217.79138769863
SampleCountry,1961,2000
SampleCountry,1962,1281.39152895397
SampleCountry,1961,2001
SampleCountry,1962,1381.63593295187
SampleCountry,1961,2002
SampleCountry,1962,1414.59289652597
SampleCountry,1961,2003
SampleCountry,1962,1091.54727722159
SampleCountry,1961,2004
SampleCountry,1962,1180.0444563226
SampleCountry,1961,2005
SampleCountry,1962,1422.27331810957
SampleCountry,1961,2006
SampleCountry,1962,1573.55219932325
SampleCountry,1961,2007
SampleCountry,1962,1958.02050246511
SampleCountry,1961,2008
SampleCountry,1962,2722.47407755402
SampleCountry,1961,2009
SampleCountry,1962,3577.35804001782
SampleCountry,1961,2010
SampleCountry,1962,5030.13494711519
SampleCountry,1961,2011
SampleCountry,1962,6449.43931096532
SampleCountry,1961,2012
SampleCountry,1962,8123.54705891736
SampleCountry,1961,2013
SampleCountry,1962,6938.01175663001
SampleCountry,1961,2014
SampleCountry,1962,8793.07589980782
SampleCountry,1961,2015
SampleCountry,1962,11287.1464926039
SampleCountry,1961,2016
SampleCountry,1962,12018.7966527993
SampleCountry,1961,2017
SampleCountry,1962,13478.459627612
SampleCountry,1961,2018
SampleCountry,1962,12427.7094576939
SampleCountry,1961,2019
SampleCountry,1962,10196.1226255982
SampleCountry,1961,2020
SampleCountry,1962,7475.56688689424
SampleCountry,1961,2021
SampleCountry,1962,8943.08416791984
SampleCountry,1961,2022
SampleCountry,1962,9472.48527327758
SampleCountry,1961,2023
SampleCountry,1962,9457.12614657136
SampleCountry,1961,2024
SampleCountry,1962,8781.50797787648
SampleCountry,1961,2025
SampleCountry,1962,9983.60103576902
SampleCountry,1961,2026
SampleCountry,1962,11255.3396437881
SampleCountry,1961,2027
SampleCountry,1962,12918.8661346014
SampleCountry,1961,1964
SampleCountry,1962,102.824417465582
SampleCountry,1961,1965
SampleCountry,1962,99.2716957068382
SampleCountry,1961,1966
SampleCountry,1962,104.600455936259
SampleCountry,1961,1967
SampleCountry,1962,107.393655978243
SampleCountry,1961,1968
SampleCountry,1962,111.300544823892
SampleCountry,1961,1969
SampleCountry,1962,106.865601340262
SampleCountry,1961,1970
SampleCountry,1962,119.833476389359
SampleCountry,1961,1971
SampleCountry,1962,121.90214207834
SampleCountry,1961,1972
SampleCountry,1962,128.654646882243
SampleCountry,1961,1973
SampleCountry,1962,133.310793093247
SampleCountry,1961,1974
SampleCountry,1962,141.039390962597
SampleCountry,1961,1975
SampleCountry,1962,150.852979093178
SampleCountry,1961,1976
SampleCountry,1962,172.642044778441
SampleCountry,1961,1977
SampleCountry,1962,198.578083872556
SampleCountry,1961,1978
SampleCountry,1962,227.233442066411
SampleCountry,1961,1979
SampleCountry,1962,241.224426147057
SampleCountry,1961,1980
SampleCountry,1962,248.935108198575
SampleCountry,1961,1981
SampleCountry,1962,311.48625291648
SampleCountry,1961,1982
SampleCountry,1962,355.141982232607
SampleCountry,1961,1983
SampleCountry,1962,403.242079834358
SampleCountry,1961,1984
SampleCountry,1962,453.558973444809
SampleCountry,1961,1985
SampleCountry,1962,412.883704225392
SampleCountry,1961,1986
SampleCountry,1962,373.794835688888
SampleCountry,1961,1987
SampleCountry,1962,335.037151735189
SampleCountry,1961,1988
SampleCountry,1962,334.40283575753
SampleCountry,1961,1989
SampleCountry,1962,319.503611010714
SampleCountry,1961,1990
SampleCountry,1962,363.745117772717
SampleCountry,1961,1991
SampleCountry,1962,386.630929992512
SampleCountry,1961,1992
SampleCountry,1962,391.238771204282
SampleCountry,1961,1993
SampleCountry,1962,374.489193682103
SampleCountry,1961,1994
SampleCountry,1962,374.458992895562
SampleCountry,1961,1995
SampleCountry,1962,344.722642127742
SampleCountry,1961,1996
